client_id,full_name,age,birth_date,phone,email,responsible_manager,source,created_date,total_enrollments,total_attendances,first_attendance_date,last_attendance_date,attendance_days_span,lifetime_from_creation_to_last_attendance,student_status,branch,parent_info,subscribed_to_newsletter,vk,no_auto_notifications,avg_score,score_trend,academic_risk,attendance_rate,avg_lesson_attendance,attendance_trend,days_since_last_attendance,lifetime_days,age_group,has_parent,subscribed,has_vk,communication_count,avg_duration_lesson,score_volatility
592,Ученик_592,13,01.12.2012,79203850254,student592@example.com,Дмитрий,Друг,2025-02-16,8,6,,,33,42,Клиент,Северный,Елена,Да,,0,3.5,-0.016586553867845924,0,0.75,0.75,0.0,119,410,13-15,True,1,False,1,1.4375,0.702376916856849
593,Ученик_593,10,01.11.2015,79740831347,student593@example.com,Дмитрий,Сайт,2025-06-02,4,3,2025-10-06,,48,56,Клиент,Южный,,Нет,vk.com/id123,0,3.5,-0.005288230732301795,0,0.75,0.75,0.0,178,304,10-12,False,0,True,1,1.625,0.6033241251599342
594,Ученик_594,15,12.08.2010,79422052175,student594@example.com,Юлиана,Соцсети,2025-03-01,4,3,2025-05-03,,44,48,Бывший клиент,Северный,Елена,Да,vk.com/id123,0,4.1,-0.00025258271515041686,0,0.75,0.75,0.0,211,397,13-15,True,1,True,1,1.625,0.3605551275463991
595,Ученик_595,12,24.03.2014,79268523822,student595@example.com,Дмитрий,Реклама,2025-06-13,8,5,,,32,36,Бывший клиент,Северный,Елена,Да,,0,2.62,-0.0036437593663027294,0,0.625,0.625,0.0,207,293,10-12,True,1,False,1,1.25,1.15
596,Ученик_596,10,06.04.2015,79091597206,student596@example.com,Юлиана,Реклама,2024-08-20,8,5,,,83,86,Клиент,Южный,,Нет,,0,3.92,0.012327383543752735,0,0.625,0.625,0.0,539,590,10-12,False,0,False,1,1.6875,0.8681397736923858
597,Ученик_597,16,19.07.2009,79824913247,student597@example.com,Анна,Друг,2025-08-17,4,2,,,71,75,Клиент,Основной,Елена,Нет,vk.com/id123,0,3.37,-0.012992125984251942,1,0.5,0.5,0.0,144,228,16-18,True,0,True,1,1.625,0.4041451884327379
598,Ученик_598,11,20.06.2014,79330779274,student598@example.com,Анна,Реклама,2024-08-17,9,8,,,53,59,Клиент,Северный,Елена,Да,vk.com/id123,1,3.09,0.0025907572982872026,0,0.8888888888888888,0.8888888888888888,0.0,479,593,10-12,True,1,True,1,1.5,1.258873267951109
599,Ученик_599,10,20.08.2015,79668469061,student599@example.com,Анна,Сайт,2025-09-09,4,4,,2025-12-12,81,94,Клиент,Северный,,Да,vk.com/id123,0,3.88,0.0021197846567967862,0,1.0,1.0,0.0,204,205,10-12,False,1,True,1,1.5,0.7626707459098367
600,Ученик_600,10,25.07.2015,79232866519,student600@example.com,Юлиана,Соцсети,2026-02-22,5,5,,2026-02-05,68,69,Клиент,Южный,Елена,Нет,vk.com/id123,0,2.5,-0.026023904382470105,1,1.0,1.0,0.0,-245,39,10-12,True,0,True,1,1.5,1.7625738755203049
601,Ученик_601,16,17.08.2009,79665468716,student601@example.com,Дмитрий,Соцсети,2025-03-20,5,3,,2025-07-06,76,79,Клиент,Южный,,Да,vk.com/id123,1,2.6,0.004494116535135386,0,0.6,0.6,0.0,210,378,16-18,False,1,True,1,1.4,0.48166378315169184
602,Ученик_602,12,20.12.2013,79156094585,student602@example.com,Анна,Давно знаю,2026-01-11,11,10,2026-12-01,,67,68,Клиент,Основной,,Нет,vk.com/id123,0,3.6,-0.013084112149532706,0,0.9090909090909091,0.9090909090909091,0.0,-213,81,10-12,False,0,True,1,1.4090909090909092,0.9899494936611662
603,Ученик_603,12,01.06.2013,79191392758,student603@example.com,Ольга,Сайт,2025-05-08,9,9,,,33,47,Клиент,Основной,Елена,Да,vk.com/id123,1,2.56,0.0008333882337440014,0,1.0,1.0,0.0,361,329,10-12,True,1,True,1,1.5555555555555556,0.6730527468185536
604,Ученик_604,17,29.05.2008,79099993584,student604@example.com,Анна,Друг,2025-03-05,8,8,,,41,52,Клиент,Северный,Елена,Нет,vk.com/id123,0,4.05,-0.007135420970007449,0,1.0,1.0,0.0,363,393,16-18,True,0,True,1,1.5625,1.0503967504392486
605,Ученик_605,14,24.09.2011,79144467442,student605@example.com,Дмитрий,Давно знаю,2026-02-18,7,7,,2026-06-04,46,47,Клиент,Основной,Елена,Да,,1,4.76,-0.0047837306936794905,0,1.0,1.0,0.0,-123,43,13-15,True,1,False,1,1.7142857142857142,0.5366563145999496
606,Ученик_606,13,16.11.2012,79613500721,student606@example.com,Дмитрий,Сайт,2026-02-18,8,8,2026-04-03,2026-03-04,30,44,Клиент,Южный,Елена,Да,vk.com/id123,0,3.2,0.005188357623796124,0,1.0,1.0,0.0,-245,43,13-15,True,1,True,1,1.6875,0.73824115301167
607,Ученик_607,10,09.07.2015,79653741918,student607@example.com,Дмитрий,Давно знаю,2024-06-19,10,9,,2024-09-08,44,51,Клиент,Северный,Елена,Нет,,0,4.56,-0.00708933781274865,0,0.9,0.9,0.0,481,652,10-12,True,0,False,1,1.4,0.7067699834626607
608,Ученик_608,13,15.06.2012,79528822629,student608@example.com,Ольга,Друг,2025-04-17,8,6,,,61,65,Клиент,Основной,Елена,Нет,,0,1.33,-0.013685427910562846,1,0.75,0.75,0.0,118,350,13-15,True,0,False,1,1.3125,0.5773502691896257
609,Ученик_609,10,07.12.2015,79791850638,student609@example.com,Анна,Сайт,2025-08-22,9,9,2025-03-09,,48,60,Клиент,Основной,,Да,,0,3.13,0.04504865483686322,0,1.0,1.0,0.0,174,223,10-12,False,1,False,1,1.4444444444444444,1.1590225767142475
610,Ученик_610,15,06.09.2010,79740900181,student610@example.com,Юлиана,Соцсети,2025-08-06,9,9,2025-12-08,,68,74,Клиент,Северный,Елена,Да,vk.com/id123,0,3.94,-0.0061885153851912985,0,1.0,1.0,0.0,296,239,13-15,True,1,True,1,1.3888888888888888,0.8079957567073868
611,Ученик_611,12,02.03.2014,79122231288,student611@example.com,Ольга,Сайт,2025-09-27,7,7,2025-02-10,,84,89,Клиент,Южный,Елена,Нет,vk.com/id123,0,2.65,0.029999999999999936,0,1.0,1.0,0.0,112,187,10-12,True,0,True,1,1.2857142857142858,0.21213203435596414
612,Ученик_612,10,15.09.2015,79990290356,student612@example.com,Юлиана,Друг,2025-02-16,7,5,,,52,64,Бывший клиент,Южный,Елена,Да,,1,2.37,0.0005564356238355727,1,0.7142857142857143,0.7142857142857143,0.0,150,410,10-12,True,1,False,1,1.7857142857142858,0.8220184217609029
613,Ученик_613,12,06.08.2013,79496573456,student613@example.com,Анна,Давно знаю,2024-08-07,8,6,2024-09-08,,72,74,Клиент,Северный,Елена,Нет,,0,3.32,0.004863243590659141,0,0.75,0.75,0.0,570,603,10-12,True,0,False,1,1.5625,1.1324751652906124
614,Ученик_614,15,09.03.2011,79223620127,student614@example.com,Ольга,Друг,2025-03-18,5,4,,,63,67,Клиент,Южный,Елена,Нет,vk.com/id123,0,4.5,0.009618819429318227,0,0.8,0.8,0.0,180,380,13-15,True,0,True,1,1.5,0.627162924074226
615,Ученик_615,10,06.10.2015,79672710898,student615@example.com,Анна,Давно знаю,2024-12-23,5,3,,,62,65,Бывший клиент,Южный,,Да,,1,2.5,-0.009518599562363249,0,0.6,0.6,0.0,244,465,10-12,False,1,False,1,1.4,0.2645751311064591
616,Ученик_616,13,17.06.2012,79762184916,student616@example.com,Дмитрий,Друг,2025-02-07,11,5,2025-11-02,,38,42,Бывший клиент,Основной,,Да,,1,3.66,-0.0059564233163553896,0,0.45454545454545453,0.45454545454545453,0.0,121,419,13-15,False,1,False,1,1.4090909090909092,0.9360504666899516
617,Ученик_617,15,21.02.2011,79563822282,student617@example.com,Анна,Соцсети,2024-04-07,9,8,,,35,46,Клиент,Северный,Елена,Нет,vk.com/id123,0,2.9,-0.012225586676760039,1,0.8888888888888888,0.8888888888888888,0.0,482,725,13-15,True,0,True,1,1.7777777777777777,0.6999999999999997
618,Ученик_618,11,26.09.2014,79857946858,student618@example.com,Анна,Давно знаю,2025-03-13,7,7,,,58,68,Клиент,Северный,Елена,Нет,vk.com/id123,0,3.0,-0.018808169596690807,1,1.0,1.0,0.0,149,385,10-12,True,0,True,1,1.6428571428571428,1.298075498574717
619,Ученик_619,10,17.01.2016,79153861882,student619@example.com,Ольга,Реклама,2024-12-26,5,4,2025-01-01,,55,61,Бывший клиент,Основной,Елена,Нет,,0,2.16,-0.006430461127073084,1,0.8,0.8,0.0,213,462,10-12,True,0,False,1,1.9,0.39749213828703583
620,Ученик_620,11,15.07.2014,79766305263,student620@example.com,Анна,Реклама,2025-06-06,11,6,,,67,75,Клиент,Южный,Елена,Нет,,0,2.9,0.0,0,0.5454545454545454,0.5454545454545454,0.0,206,300,10-12,True,0,False,1,1.5,0.2828427124746191
621,Ученик_621,11,28.10.2014,79024137992,student621@example.com,Юлиана,Давно знаю,2025-05-21,10,10,,,87,91,Клиент,Южный,Елена,Да,vk.com/id123,1,2.76,-0.022963884021929577,1,1.0,1.0,0.0,116,316,10-12,True,1,True,1,1.55,1.3758633653092158
622,Ученик_622,13,13.05.2012,79571526798,student622@example.com,Ольга,Реклама,2026-02-19,6,5,2026-02-03,,89,100,Клиент,Северный,,Нет,,0,2.6,-0.018287639761066003,1,0.8333333333333334,0.8333333333333334,0.0,-215,42,13-15,False,0,False,1,1.5833333333333333,1.0583005244258363
623,Ученик_623,11,27.04.2014,79016381768,student623@example.com,Ольга,Давно знаю,2025-04-09,6,4,,,60,71,Клиент,Южный,,Нет,vk.com/id123,0,2.83,-0.03584275027852935,1,0.6666666666666666,0.6666666666666666,0.0,118,358,10-12,False,0,True,1,1.4166666666666667,0.977070451229934
624,Ученик_624,15,13.02.2011,79756294020,student624@example.com,Ольга,Реклама,2025-09-20,8,8,,,59,65,Клиент,Северный,Елена,Нет,vk.com/id123,0,3.15,-0.0076923076923077335,0,1.0,1.0,0.0,112,194,13-15,True,0,True,1,1.375,0.07071067811865465
625,Ученик_625,14,09.01.2012,79054466824,student625@example.com,Ольга,Давно знаю,2025-12-20,3,3,,,46,57,Клиент,Основной,Елена,Нет,,0,3.0,0.0008117781631674089,0,1.0,1.0,0.0,-213,103,13-15,True,0,False,1,1.3333333333333333,0.717635004720366
626,Ученик_626,10,25.04.2015,79192181526,student626@example.com,Юлиана,Давно знаю,2024-12-28,9,7,2025-07-01,2025-10-02,34,44,Клиент,Южный,Елена,Да,,1,1.9,-0.018424317617866007,1,0.7777777777777778,0.7777777777777778,0.0,212,460,10-12,True,1,False,1,1.7222222222222223,1.1532562594670797
627,Ученик_627,13,06.06.2012,79609659120,student627@example.com,Ольга,Соцсети,2025-09-27,6,4,2025-06-10,,78,87,Клиент,Основной,Елена,Да,vk.com/id123,1,4.14,-0.00454776940313712,0,0.6666666666666666,0.6666666666666666,0.0,265,187,13-15,True,1,True,1,1.25,0.6348228099241554
628,Ученик_628,10,13.04.2015,79248779766,student628@example.com,Юлиана,Соцсети,2024-12-25,10,8,,2025-03-02,38,40,Клиент,Основной,Елена,Нет,,0,1.0,-6.542051911182395e-18,1,0.8,0.8,0.0,152,463,10-12,True,0,False,1,1.65,0.0
629,Ученик_629,15,26.05.2010,79486708987,student629@example.com,Ольга,Сайт,2025-09-07,7,6,2025-12-09,,75,80,Клиент,Северный,Елена,Нет,,0,2.54,-0.018955512572533858,1,0.8571428571428571,0.8571428571428571,0.0,144,207,13-15,True,0,False,1,1.5,0.988023520059354
630,Ученик_630,13,05.08.2012,79649012758,student630@example.com,Ольга,Давно знаю,2025-08-12,11,10,,2025-06-10,54,55,Клиент,Южный,Елена,Да,,1,2.96,-0.021913464248802042,1,0.9090909090909091,0.9090909090909091,0.0,115,233,13-15,True,1,False,1,1.2272727272727273,1.6040573555830229
631,Ученик_631,16,13.02.2010,79430373413,student631@example.com,Юлиана,Соцсети,2025-07-10,11,11,,2025-03-10,82,85,Клиент,Южный,Елена,Да,,1,1.73,-0.020185092546273136,1,1.0,1.0,0.0,114,266,16-18,True,1,False,1,1.6363636363636365,0.9179687721631203
632,Ученик_632,10,23.05.2015,79365839040,student632@example.com,Анна,Реклама,2024-11-03,5,3,2024-09-11,,82,88,Бывший клиент,Основной,Елена,Нет,vk.com/id123,0,2.26,-0.0016487041313831162,1,0.6,0.6,0.0,567,515,10-12,True,0,True,1,1.4,1.1458621208504973
633,Ученик_633,12,07.06.2013,79185849093,student633@example.com,Дмитрий,Соцсети,2025-10-08,5,5,,2025-03-12,46,56,Клиент,Южный,Елена,Нет,vk.com/id123,0,3.32,-0.01244680056746061,1,1.0,1.0,0.0,173,176,10-12,True,0,True,1,1.7,0.899536917900909
634,Ученик_634,12,06.04.2013,79596020884,student634@example.com,Дмитрий,Друг,2024-11-28,5,3,2024-09-12,,45,56,Клиент,Основной,,Нет,,0,4.1,0.0031502636815228186,0,0.6,0.6,0.0,336,490,10-12,False,0,False,1,1.8,0.725718035235908
635,Ученик_635,10,05.01.2016,79530745374,student635@example.com,Дмитрий,Сайт,2024-11-17,9,9,,,59,62,Клиент,Южный,,Да,,1,4.74,-0.004288499025341152,0,1.0,1.0,0.0,183,501,10-12,False,1,False,1,1.4444444444444444,0.3714835124201343
636,Ученик_636,14,19.02.2012,79486377578,student636@example.com,Анна,Реклама,2025-08-13,8,7,,,43,44,Клиент,Южный,Елена,Да,vk.com/id123,0,3.94,0.005789894833104698,0,0.875,0.875,0.0,296,232,13-15,True,1,True,1,1.4375,0.8792041856133308
637,Ученик_637,10,25.05.2015,79612329631,student637@example.com,Дмитрий,Друг,2024-08-19,8,6,,,60,61,Клиент,Южный,,Нет,,0,2.05,-0.0012820512820512868,1,0.75,0.75,0.0,508,591,10-12,False,0,False,1,1.5625,0.07071067811865465
638,Ученик_638,17,27.08.2008,79915370464,student638@example.com,Юлиана,Сайт,2025-07-31,8,8,2025-07-08,2025-01-11,86,93,Клиент,Северный,Елена,Нет,vk.com/id123,0,3.55,-0.010807362857663594,0,1.0,1.0,0.0,115,245,16-18,True,0,True,1,1.25,0.6774953874381727
639,Ученик_639,10,28.06.2015,79924757829,student639@example.com,Юлиана,Давно знаю,2025-05-08,8,6,,,69,79,Клиент,Северный,Елена,Нет,vk.com/id123,0,1.17,-0.005438439111908497,1,0.75,0.75,0.0,270,329,10-12,True,0,True,1,1.375,0.28867513459481287
640,Ученик_640,17,07.12.2008,79409702344,student640@example.com,Дмитрий,Соцсети,2024-06-22,7,5,,2024-03-08,39,42,Клиент,Северный,Елена,Нет,,0,2.94,-0.005850123191861385,0,0.7142857142857143,0.7142857142857143,0.0,542,649,16-18,True,0,False,1,1.6428571428571428,0.767804538618918
641,Ученик_641,11,01.05.2014,79901903067,student641@example.com,Дмитрий,Реклама,2024-10-28,3,2,,,32,33,Клиент,Северный,,Нет,,0,4.82,-0.002076350948074017,0,0.6666666666666666,0.6666666666666666,0.0,752,521,10-12,False,0,False,1,1.3333333333333333,0.40249223594996214
642,Ученик_642,14,28.04.2011,79706443412,student642@example.com,Анна,Реклама,2025-07-14,8,8,,,33,40,Клиент,Северный,,Да,vk.com/id123,1,1.43,-0.014584646413714855,1,1.0,1.0,0.0,115,262,13-15,False,1,True,1,1.5625,0.7505553499465134
643,Ученик_643,10,26.01.2016,79959476868,student643@example.com,Анна,Давно знаю,2024-09-09,9,7,,,89,96,Клиент,Южный,Елена,Нет,,0,2.88,0.010549071692994594,0,0.7777777777777778,0.7777777777777778,0.0,508,570,10-12,True,0,False,1,1.2222222222222223,1.1099549540409286
644,Ученик_644,13,31.08.2012,79413084285,student644@example.com,Анна,Друг,2025-01-05,9,8,2025-06-01,2025-09-03,62,63,Клиент,Северный,Елена,Нет,,0,3.8,-0.0052319717599596345,0,0.8888888888888888,0.8888888888888888,0.0,243,452,13-15,True,0,False,1,1.6111111111111112,0.3741657386773941
645,Ученик_645,10,31.08.2015,79994891007,student645@example.com,Юлиана,Друг,2024-12-26,5,5,2025-07-01,,48,60,Клиент,Южный,Елена,Да,,1,2.07,-0.04261795033321178,1,1.0,1.0,0.0,183,462,10-12,True,1,False,1,1.4,1.3691846722289387
646,Ученик_646,13,19.03.2013,79152565264,student646@example.com,Дмитрий,Давно знаю,2025-04-11,9,4,,2025-09-06,51,59,Бывший клиент,Южный,Елена,Да,,0,2.5,-0.004407920351521216,0,0.4444444444444444,0.4444444444444444,0.0,147,356,13-15,True,1,False,1,1.2777777777777777,1.08397416943394
647,Ученик_647,17,14.11.2008,79677169078,student647@example.com,Юлиана,Соцсети,2025-11-11,5,3,,,37,49,Клиент,Южный,Елена,Да,vk.com/id123,1,3.42,0.008056675361631472,0,0.6,0.6,0.0,111,142,16-18,True,1,True,1,1.5,0.4868264577855236
648,Ученик_648,12,28.04.2013,79503444049,student648@example.com,Ольга,Давно знаю,2025-09-24,4,4,,2025-01-11,37,38,Клиент,Северный,Елена,Нет,vk.com/id123,0,4.17,0.0009163926472966471,0,1.0,1.0,0.0,143,190,10-12,True,0,True,1,1.5,0.5853773711604053
649,Ученик_649,10,08.08.2015,79179860527,student649@example.com,Ольга,Друг,2024-04-12,10,6,,2024-08-07,79,87,Бывший клиент,Основной,Елена,Нет,,0,2.82,-0.008275955177534752,0,0.6,0.6,0.0,513,720,10-12,True,0,False,1,1.45,0.5560275772537429
650,Ученик_650,13,04.06.2012,79615103737,student650@example.com,Ольга,Сайт,2025-01-12,10,8,,,68,73,Клиент,Основной,,Нет,vk.com/id123,0,3.03,-0.002366565961732126,0,0.8,0.8,0.0,181,445,13-15,False,0,True,1,1.6,0.5391351098441526
651,Ученик_651,13,07.11.2012,79914232378,student651@example.com,Юлиана,Друг,2026-02-12,4,4,,2026-03-05,70,80,Клиент,Северный,,Да,vk.com/id123,0,3.85,-0.0030927835051546386,0,1.0,1.0,0.0,-123,49,13-15,False,1,True,1,1.125,0.21213203435596414
652,Ученик_652,14,26.05.2011,79977246245,student652@example.com,Ольга,Сайт,2025-06-13,6,5,,,60,61,Клиент,Южный,Елена,Да,vk.com/id123,0,1.42,-0.02000637053338738,1,0.8333333333333334,0.8333333333333334,0.0,177,293,13-15,True,1,True,1,1.8333333333333333,0.9391485505499118
653,Ученик_653,13,03.05.2012,79520677295,student653@example.com,Ольга,Соцсети,2024-07-29,5,4,,,60,61,Клиент,Основной,Елена,Нет,vk.com/id123,0,3.67,0.0028410011558445774,0,0.8,0.8,0.0,602,612,13-15,True,0,True,1,1.4,0.8826367424074409
654,Ученик_654,10,19.03.2016,79827176115,student654@example.com,Юлиана,Сайт,2024-09-05,7,6,,,45,55,Клиент,Северный,Елена,Да,,1,4.2,-0.22857142857142865,0,0.8571428571428571,0.8571428571428571,0.0,631,574,10-12,True,1,False,1,1.2857142857142858,1.1313708498984762
655,Ученик_655,13,23.08.2012,79689622604,student655@example.com,Анна,Реклама,2026-02-24,5,4,,,88,90,Клиент,Северный,Елена,Нет,vk.com/id123,0,2.63,-0.0037524453138893664,0,0.8,0.8,0.0,-184,37,13-15,True,0,True,1,1.6,0.3214550253664318
