ФИО,Телефон,Email,№ клиента,Создан,Отв. менеджер,Источник клиента,Записей,Посещений,Дата перв посещ кл,Дата посл посещ кл,"Срок посещ, дн","Срок жизни кл от созд до посл посещ, дн",Статус ученика,Филиал ученика,"Родитель (имя, телефон)",Подписан на рассылку,VK,Не присылать автоуведомления,Возраст,Дата рождения
Ученик_650,79615103737,student650@example.com,650,12.01.2025,Ольга,Сайт,10,8,17.01.2025,26.03.2025,68,73,Клиент,Основной,,Нет,vk.com/id123,Нет,13,04.06.2012
Ученик_651,79914232378,student651@example.com,651,12.02.2026,Юлиана,Друг,4,4,22.02.2026,03.05.2026,70,80,Клиент,Северный,,Да,vk.com/id123,Нет,13,07.11.2012
Ученик_652,79977246245,student652@example.com,652,13.06.2025,Ольга,Сайт,6,5,14.06.2025,13.08.2025,60,61,Клиент,Южный,Елена,Да,vk.com/id123,Нет,14,26.05.2011
Ученик_653,79520677295,student653@example.com,653,29.07.2024,Ольга,Соцсети,5,4,30.07.2024,28.09.2024,60,61,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,13,03.05.2012
Ученик_654,79827176115,student654@example.com,654,05.09.2024,Юлиана,Сайт,7,6,15.09.2024,30.10.2024,45,55,Клиент,Северный,Елена,Да,,Да,10,19.03.2016
Ученик_655,79689622604,student655@example.com,655,24.02.2026,Анна,Реклама,5,4,26.02.2026,25.05.2026,88,90,Клиент,Северный,Елена,Нет,vk.com/id123,Нет,13,23.08.2012
Ученик_656,79511386978,student656@example.com,656,19.10.2025,Анна,Давно знаю,9,9,22.10.2025,17.01.2026,87,90,Клиент,Южный,Елена,Нет,,Нет,13,05.02.2013
Ученик_657,79281991615,student657@example.com,657,25.10.2024,Дмитрий,Реклама,7,6,31.10.2024,09.01.2025,70,76,Клиент,Основной,Елена,Нет,,Нет,10,07.07.2015
Ученик_658,79728526750,student658@example.com,658,16.05.2024,Ольга,Давно знаю,6,4,21.05.2024,16.07.2024,56,61,Клиент,Северный,Елена,Нет,,Нет,10,26.08.2015
Ученик_659,79655503884,student659@example.com,659,19.08.2024,Юлиана,Давно знаю,3,1,27.08.2024,08.11.2024,73,81,Клиент,Южный,Елена,Нет,,Нет,17,22.04.2008
Ученик_660,79495111580,student660@example.com,660,28.08.2024,Ольга,Сайт,6,5,30.08.2024,22.11.2024,84,86,Клиент,Южный,Елена,Нет,,Нет,15,17.10.2010
Ученик_661,79722415501,student661@example.com,661,19.06.2025,Анна,Друг,9,6,27.06.2025,14.09.2025,79,87,Клиент,Основной,Елена,Да,,Нет,10,26.04.2015
Ученик_662,79235596484,student662@example.com,662,23.06.2025,Юлиана,Соцсети,5,1,30.06.2025,21.08.2025,52,59,Бывший клиент,Южный,Елена,Нет,,Нет,17,31.03.2009
Ученик_663,79760289849,student663@example.com,663,17.12.2025,Юлиана,Давно знаю,3,3,30.12.2025,16.03.2026,76,89,Клиент,Основной,Елена,Да,vk.com/id123,Нет,12,28.12.2013
Ученик_664,79272017183,student664@example.com,664,15.07.2025,Дмитрий,Реклама,10,10,18.07.2025,14.09.2025,58,61,Клиент,Северный,Елена,Да,vk.com/id123,Нет,14,01.06.2011
Ученик_665,79173909699,student665@example.com,665,08.10.2025,Ольга,Соцсети,10,7,11.10.2025,15.12.2025,65,68,Клиент,Основной,Елена,Нет,,Нет,17,27.02.2009
Ученик_666,79191050332,student666@example.com,666,02.11.2024,Дмитрий,Соцсети,5,3,06.11.2024,24.12.2024,48,52,Клиент,Северный,Елена,Да,,Да,17,06.03.2009
Ученик_667,79154482024,student667@example.com,667,18.06.2024,Дмитрий,Друг,5,3,23.06.2024,14.08.2024,52,57,Клиент,Южный,,Нет,vk.com/id123,Нет,12,24.12.2013
Ученик_668,79037431602,student668@example.com,668,02.09.2025,Юлиана,Друг,10,6,05.09.2025,16.11.2025,72,75,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,12,15.12.2013
Ученик_669,79713615080,student669@example.com,669,10.07.2024,Юлиана,Соцсети,6,5,21.07.2024,07.09.2024,48,59,Клиент,Северный,Елена,Да,vk.com/id123,Нет,12,28.11.2013
Ученик_670,79468213353,student670@example.com,670,28.10.2024,Дмитрий,Сайт,3,1,10.11.2024,11.12.2024,31,44,Клиент,Северный,Елена,Нет,,Нет,10,12.04.2015
Ученик_671,79609073484,student671@example.com,671,24.03.2025,Анна,Друг,5,5,06.04.2025,23.05.2025,47,60,Клиент,Южный,,Нет,vk.com/id123,Нет,14,01.03.2012
Ученик_672,79086389815,student672@example.com,672,12.08.2024,Ольга,Сайт,10,9,19.08.2024,04.10.2024,46,53,Бывший клиент,Северный,Елена,Да,,Да,11,04.10.2014
Ученик_673,79320909585,student673@example.com,673,10.02.2026,Анна,Реклама,6,6,11.02.2026,10.04.2026,58,59,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,10,08.11.2015
Ученик_674,79150262600,student674@example.com,674,19.07.2025,Дмитрий,Сайт,11,8,28.07.2025,09.10.2025,73,82,Клиент,Основной,,Нет,vk.com/id123,Нет,10,10.02.2016
Ученик_675,79573313757,student675@example.com,675,24.12.2025,Дмитрий,Реклама,10,10,30.12.2025,24.03.2026,84,90,Клиент,Северный,Елена,Нет,,Нет,16,07.06.2009
Ученик_676,79227287704,student676@example.com,676,10.09.2025,Ольга,Давно знаю,11,5,22.09.2025,26.10.2025,34,46,Бывший клиент,Южный,,Да,,Нет,17,29.03.2009
Ученик_677,79789693867,student677@example.com,677,04.01.2026,Анна,Друг,3,3,16.01.2026,16.02.2026,31,43,Клиент,Основной,Елена,Да,vk.com/id123,Нет,10,14.08.2015
Ученик_678,79679315067,student678@example.com,678,18.12.2025,Юлиана,Соцсети,3,3,21.12.2025,30.01.2026,40,43,Клиент,Основной,,Да,vk.com/id123,Нет,17,28.03.2009
Ученик_679,79533803762,student679@example.com,679,19.09.2025,Анна,Соцсети,7,3,24.09.2025,09.12.2025,76,81,Бывший клиент,Южный,Елена,Да,vk.com/id123,Нет,12,15.02.2014
Ученик_680,79129710628,student680@example.com,680,27.06.2025,Анна,Давно знаю,3,1,10.07.2025,12.09.2025,64,77,Бывший клиент,Южный,Елена,Нет,,Нет,15,15.12.2010
Ученик_681,79129649486,student681@example.com,681,03.01.2026,Анна,Сайт,4,2,11.01.2026,28.02.2026,48,56,Бывший клиент,Северный,Елена,Да,,Нет,14,26.01.2012
Ученик_682,79993936529,student682@example.com,682,05.03.2025,Ольга,Реклама,7,5,15.03.2025,02.06.2025,79,89,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,10,05.09.2015
Ученик_683,79006817809,student683@example.com,683,27.02.2025,Дмитрий,Друг,10,10,03.03.2025,23.04.2025,51,55,Клиент,Основной,Елена,Да,,Нет,15,14.02.2011
Ученик_684,79221362854,student684@example.com,684,23.06.2024,Ольга,Друг,10,6,25.06.2024,09.09.2024,76,78,Бывший клиент,Основной,Елена,Нет,vk.com/id123,Нет,11,19.02.2015
Ученик_685,79770086298,student685@example.com,685,03.09.2024,Дмитрий,Соцсети,3,2,15.09.2024,22.11.2024,68,80,Бывший клиент,Северный,,Да,vk.com/id123,Нет,13,12.07.2012
Ученик_686,79569296859,student686@example.com,686,08.01.2026,Ольга,Сайт,7,6,15.01.2026,26.02.2026,42,49,Клиент,Основной,Елена,Да,vk.com/id123,Нет,13,19.02.2013
Ученик_687,79208004185,student687@example.com,687,16.10.2025,Анна,Друг,11,6,19.10.2025,02.12.2025,44,47,Клиент,Основной,Елена,Да,,Нет,14,04.07.2011
Ученик_688,79306085699,student688@example.com,688,01.02.2025,Дмитрий,Соцсети,8,8,07.02.2025,28.03.2025,49,55,Клиент,Основной,,Да,vk.com/id123,Да,10,20.04.2015
Ученик_689,79843415633,student689@example.com,689,21.11.2024,Дмитрий,Друг,9,3,05.12.2024,08.02.2025,65,79,Бывший клиент,Основной,,Да,vk.com/id123,Нет,13,16.10.2012
Ученик_690,79213407685,student690@example.com,690,25.11.2024,Анна,Давно знаю,8,6,03.12.2024,24.01.2025,52,60,Клиент,Южный,Елена,Нет,,Нет,10,05.02.2016
Ученик_691,79934033311,student691@example.com,691,14.05.2024,Юлиана,Реклама,11,7,21.05.2024,15.07.2024,55,62,Клиент,Основной,Елена,Да,vk.com/id123,Да,16,22.10.2009
Ученик_692,79232105574,student692@example.com,692,05.01.2025,Дмитрий,Давно знаю,7,6,09.01.2025,08.03.2025,58,62,Клиент,Южный,Елена,Да,,Нет,12,14.12.2013
Ученик_693,79217122293,student693@example.com,693,18.06.2025,Анна,Сайт,4,3,29.06.2025,24.09.2025,87,98,Клиент,Северный,Елена,Да,,Да,12,19.09.2013
Ученик_694,79449064417,student694@example.com,694,24.02.2026,Юлиана,Друг,11,9,28.02.2026,08.04.2026,39,43,Клиент,Основной,,Да,,Да,14,17.04.2011
Ученик_695,79442055365,student695@example.com,695,12.05.2024,Анна,Сайт,5,5,24.05.2024,03.07.2024,40,52,Клиент,Южный,Елена,Да,vk.com/id123,Нет,14,15.12.2011
Ученик_696,79783850598,student696@example.com,696,04.08.2025,Дмитрий,Друг,5,5,13.08.2025,11.10.2025,59,68,Клиент,Северный,Елена,Нет,vk.com/id123,Нет,12,16.12.2013
Ученик_697,79448579110,student697@example.com,697,31.05.2024,Ольга,Реклама,11,10,09.06.2024,22.07.2024,43,52,Клиент,Основной,Елена,Да,vk.com/id123,Нет,11,30.11.2014
Ученик_698,79869426488,student698@example.com,698,30.05.2024,Юлиана,Друг,11,8,03.06.2024,12.07.2024,39,43,Клиент,Южный,Елена,Нет,,Нет,15,09.08.2010
Ученик_699,79142498426,student699@example.com,699,23.11.2024,Анна,Соцсети,3,3,26.11.2024,05.02.2025,71,74,Клиент,Северный,,Да,,Нет,10,17.08.2015
Ученик_700,79755167444,student700@example.com,700,10.11.2025,Юлиана,Давно знаю,7,7,20.11.2025,03.01.2026,44,54,Клиент,Северный,Елена,Нет,vk.com/id123,Нет,12,09.05.2013
Ученик_701,79848104335,student701@example.com,701,18.10.2024,Дмитрий,Давно знаю,11,11,27.10.2024,14.12.2024,48,57,Клиент,Северный,Елена,Да,,Нет,12,11.06.2013
Ученик_702,79318461071,student702@example.com,702,13.11.2024,Юлиана,Давно знаю,3,3,20.11.2024,11.01.2025,52,59,Клиент,Северный,Елена,Нет,vk.com/id123,Нет,10,10.04.2015
Ученик_703,79552694084,student703@example.com,703,03.08.2024,Анна,Друг,11,9,16.08.2024,07.10.2024,52,65,Клиент,Южный,Елена,Да,,Нет,13,13.04.2012
Ученик_704,79188191943,student704@example.com,704,16.06.2024,Дмитрий,Давно знаю,8,5,20.06.2024,28.07.2024,38,42,Клиент,Южный,Елена,Да,,Да,16,11.03.2010
Ученик_705,79579427414,student705@example.com,705,26.07.2025,Анна,Друг,3,3,01.08.2025,25.09.2025,55,61,Клиент,Основной,,Нет,vk.com/id123,Нет,12,02.03.2014
Ученик_706,79297582542,student706@example.com,706,05.05.2024,Анна,Реклама,3,2,12.05.2024,20.06.2024,39,46,Бывший клиент,Основной,Елена,Нет,,Нет,11,12.06.2014
Ученик_707,79485308092,student707@example.com,707,24.11.2024,Дмитрий,Соцсети,3,3,08.12.2024,28.01.2025,51,65,Клиент,Южный,Елена,Да,,Да,12,11.10.2013
Ученик_708,79086082315,student708@example.com,708,21.01.2025,Анна,Давно знаю,11,8,26.01.2025,17.03.2025,50,55,Бывший клиент,Северный,Елена,Нет,vk.com/id123,Нет,14,27.04.2011
Ученик_709,79161596070,student709@example.com,709,27.03.2025,Юлиана,Давно знаю,10,7,01.04.2025,28.06.2025,88,93,Клиент,Основной,,Да,vk.com/id123,Да,12,09.11.2013
Ученик_710,79451111120,student710@example.com,710,01.05.2025,Ольга,Давно знаю,3,3,11.05.2025,15.06.2025,35,45,Клиент,Северный,Елена,Да,,Да,11,19.05.2014
Ученик_711,79621379342,student711@example.com,711,29.08.2025,Анна,Сайт,6,2,01.09.2025,19.11.2025,79,82,Бывший клиент,Северный,,Да,,Да,16,27.03.2010
Ученик_712,79847469747,student712@example.com,712,11.05.2025,Дмитрий,Соцсети,11,9,12.05.2025,27.07.2025,76,77,Клиент,Северный,Елена,Да,,Нет,12,20.10.2013
Ученик_713,79178630985,student713@example.com,713,11.06.2024,Юлиана,Сайт,7,5,23.06.2024,17.09.2024,86,98,Клиент,Южный,,Нет,,Нет,14,28.09.2011
Ученик_714,79255448903,student714@example.com,714,22.02.2026,Ольга,Друг,9,7,06.03.2026,10.04.2026,35,47,Клиент,Основной,,Да,vk.com/id123,Нет,13,06.04.2012
Ученик_715,79220283891,student715@example.com,715,31.07.2025,Анна,Друг,5,4,11.08.2025,11.10.2025,61,72,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,10,25.10.2015
Ученик_716,79572994767,student716@example.com,716,11.12.2024,Ольга,Сайт,8,6,12.12.2024,04.02.2025,54,55,Бывший клиент,Северный,,Нет,vk.com/id123,Нет,15,01.05.2010
Ученик_717,79167560926,student717@example.com,717,26.05.2025,Дмитрий,Соцсети,11,8,29.05.2025,24.08.2025,87,90,Бывший клиент,Основной,Елена,Нет,,Нет,12,24.03.2014
Ученик_718,79962048466,student718@example.com,718,08.12.2025,Ольга,Друг,7,6,19.12.2025,23.01.2026,35,46,Бывший клиент,Северный,Елена,Нет,,Нет,13,30.06.2012
Ученик_719,79149704623,student719@example.com,719,13.12.2024,Дмитрий,Реклама,3,3,17.12.2024,06.02.2025,51,55,Клиент,Южный,Елена,Да,,Нет,12,16.06.2013
Ученик_720,79099300858,student720@example.com,720,04.11.2024,Дмитрий,Давно знаю,6,4,07.11.2024,10.01.2025,64,67,Клиент,Северный,Елена,Да,,Да,10,30.10.2015
Ученик_721,79024211427,student721@example.com,721,13.08.2024,Анна,Реклама,6,3,27.08.2024,26.10.2024,60,74,Бывший клиент,Основной,Елена,Нет,vk.com/id123,Нет,16,13.05.2009
Ученик_722,79975437485,student722@example.com,722,12.03.2025,Дмитрий,Давно знаю,9,8,21.03.2025,26.04.2025,36,45,Клиент,Южный,,Нет,vk.com/id123,Нет,16,21.08.2009
Ученик_723,79377264595,student723@example.com,723,12.06.2025,Ольга,Соцсети,11,10,19.06.2025,03.08.2025,45,52,Клиент,Северный,Елена,Да,,Да,10,20.01.2016
Ученик_724,79862950738,student724@example.com,724,12.07.2024,Анна,Давно знаю,10,9,17.07.2024,21.09.2024,66,71,Клиент,Северный,Елена,Нет,,Нет,16,23.06.2009
Ученик_725,79325591954,student725@example.com,725,22.08.2024,Анна,Соцсети,5,4,27.08.2024,07.10.2024,41,46,Клиент,Северный,Елена,Да,vk.com/id123,Нет,15,01.09.2010
Ученик_726,79007106953,student726@example.com,726,18.02.2025,Юлиана,Сайт,9,5,20.02.2025,16.04.2025,55,57,Бывший клиент,Северный,Елена,Нет,vk.com/id123,Нет,16,12.07.2009
Ученик_727,79893657840,student727@example.com,727,28.10.2024,Анна,Соцсети,8,8,08.11.2024,28.01.2025,81,92,Клиент,Северный,Елена,Да,vk.com/id123,Нет,14,18.11.2011
Ученик_728,79600523461,student728@example.com,728,31.07.2024,Ольга,Давно знаю,10,6,14.08.2024,04.11.2024,82,96,Бывший клиент,Южный,Елена,Нет,,Нет,15,29.07.2010
Ученик_729,79702026333,student729@example.com,729,18.04.2024,Анна,Давно знаю,6,6,29.04.2024,13.06.2024,45,56,Клиент,Южный,,Нет,vk.com/id123,Нет,14,23.03.2012
Ученик_730,79821110081,student730@example.com,730,22.06.2024,Дмитрий,Реклама,3,3,27.06.2024,09.08.2024,43,48,Клиент,Северный,Елена,Да,vk.com/id123,Нет,11,04.09.2014
Ученик_731,79674305616,student731@example.com,731,20.07.2024,Ольга,Друг,10,7,26.07.2024,30.09.2024,66,72,Клиент,Южный,Елена,Нет,,Нет,11,02.03.2015
